source,target,weight
PSG,JNU,10.474860335195531
FAY,ATL,14.431123461691149
IMT,RHI,5.628571428571429
IMT,TVC,1470.0
EGE,ATL,12.484375
EGE,EWR,29.01442307692308
EGE,IAH,12.653508771929824
EGE,JFK,41.21463414634146
EGE,MIA,21.54310344827586
RDU,AUS,19.484126984126984
RDU,BNA,14.807878112225938
RDU,CLE,34.14914772727273
RDU,CLT,9.037988228999463
RDU,CVG,12.986301369863014
RDU,EWR,21.049214659685862
RDU,LGA,23.98706896551724
RDU,MIA,11.743482309124769
RDU,MSY,11.032520325203253
RDU,ATL,10.851305561092286
RDU,BDL,18.188034188034187
RDU,IAH,8.182033096926714
RDU,JFK,22.408486383787206
RDU,PHL,10.513852587558809
RDU,STL,8.681545064377682
MSY,ATL,9.918471219692764
MSY,AUS,9.803018867924528
MSY,BNA,10.978668941979524
MSY,EWR,21.2947424322889
MSY,JFK,19.495485734922354
MSY,MIA,13.078014184397164
MSY,CLE,16.74397590361446
MSY,CLT,7.857584342003605
MSY,IAH,10.084422465559872
MSY,LGA,21.79275198187996
MSY,PHL,10.51219512195122
MSY,OAK,16.027237354085603
MSY,STL,9.90432098765432
SJC,ATL,8.563914373088686
SJC,AUS,11.663960024984386
SJC,BOI,10.952380952380953
SJC,EWR,15.86343993085566
SJC,IAH,7.263399693721286
SJC,JFK,28.823343848580443
SJC,KOA,6.578274760383387
SJC,LGB,9.91045820216859
SJC,RNO,9.825284090909092
SJC,CLT,12.970684039087947
SJC,MRY,86.0
PIA,ATL,20.126617375231053
BOI,OAK,10.19650067294751
BOI,IAH,8.135922330097088
BOI,RNO,2.269230769230769
AZO,LAN,34.0
MVY,JFK,28.236421725239616
BNA,ATL,10.23043541154347
BNA,AUS,11.245271867612294
BNA,CLE,8.91196388261851
BNA,CVG,16.507082152974505
BNA,LGA,15.071047227926078
BNA,OAK,9.967123287671232
BNA,PNS,12.717100633356791
BNA,RSW,8.352459016393443
BNA,CLT,7.744670178078756
BNA,EWR,22.796017699115044
BNA,IAH,13.702842377260982
BNA,MIA,6.436734693877551
BNA,PHL,14.06480920654149
BNA,STL,10.377563329312425
ROA,ATL,16.113627489262008
STT,ATL,9.544293695131683
STT,CLT,12.826887661141804
STT,EWR,9.666666666666666
STT,IAH,9.717948717948715
STT,JFK,18.89164785553048
STT,MIA,15.208355941399892
STT,PHL,16.081560283687942
ABQ,ATL,8.048837209302325
ABQ,AUS,10.488372093023257
ABQ,JFK,19.03409090909091
ABQ,OAK,10.65989010989011
ABQ,IAH,12.47482908638906
AUS,ATL,10.874768749110574
AUS,CLT,8.015346181299073
AUS,HRL,15.586206896551724
AUS,IAH,8.650462962962964
AUS,JFK,21.287855297157623
AUS,LGB,16.836622807017545
AUS,MIA,11.22
AUS,PHL,13.423680456490729
AUS,PNS,15.3
AUS,STL,11.396208530805689
AUS,EWR,20.04998288257446
AUS,OAK,12.50763358778626
IAH,AMA,7.340631364562118
IAH,ATL,12.58985294117647
IAH,CLE,7.753252579632122
IAH,CVG,14.140321217244294
IAH,EWR,18.581465953448028
IAH,GPT,9.722962173681406
IAH,HRL,11.475651189127973
IAH,HSV,7.466911764705882
IAH,CLT,8.065995975855131
IAH,ICT,9.335570469798656
IAH,LGA,16.491839613137216
IAH,MFE,7.206530291109362
IAH,MIA,14.789484978540772
IAH,MLU,8.093323216995447
IAH,MSN,0.0
IAH,OAK,10.840108401084011
IAH,OKC,8.676075268817204
IAH,ORF,14.078947368421051
IAH,PHL,14.113999088007295
IAH,PNS,8.680212868892115
IAH,RIC,12.977207977207977
IAH,RNO,16.91304347826087
IAH,PBI,5.968208092485549
IAH,PSP,12.69047619047619
IAH,RSW,7.72380106571936
IAH,STL,9.672071129707112
EWR,ATL,20.68439747032834
EWR,AVL,40.34281200631912
EWR,CLT,15.645940135604432
EWR,CVG,27.995412844036696
EWR,BDL,12.652014652014651
EWR,CLE,20.33949476278497
EWR,FWA,23.175757575757576
EWR,MIA,19.009237875288683
EWR,MSN,23.637096774193548
EWR,OAK,29.390070921985817
EWR,PBI,23.59163987138264
EWR,RSW,24.69022666341701
EWR,SBN,29.448356807511736
EWR,STL,23.49401809162533
EWR,TVC,14.654545454545454
EWR,OKC,28.0
EWR,ORF,21.77920792079208
EWR,RIC,24.08176739461656
LGB,JFK,21.16204379562044
LGB,OAK,9.844610193571302
LGB,RNO,11.724517906336088
CLT,CLE,8.347169811320756
CLT,ATL,9.075558708761973
CLT,BDL,7.470648289943849
CLT,CVG,18.206008583690988
CLT,JFK,16.289715964740452
CLT,LGA,17.35614836858327
CLT,OKC,18.920353982300885
CLT,PBI,7.894495412844036
CLT,PNS,3.4954954954954958
CLT,STL,7.1722265321955
CLT,MIA,13.389603524229075
CLT,ORF,8.142045454545455
CLT,PHL,10.513192612137203
CLT,RIC,8.367532467532467
CLT,RSW,6.656316590563166
TVC,ATL,3.7
TVC,LGA,24.9
TVC,PLN,44.0
SBN,ATL,19.088344469190798
SBN,LGA,85.66666666666667
MLU,ATL,20.87797490263955
BQK,ATL,15.675
CLE,ATL,11.101121892055792
CLE,BDL,13.376344086021506
CLE,LGA,23.01903959561921
CLE,MIA,2.421052631578948
CLE,MSN,0.0
CLE,PHL,16.923287671232877
CLE,RSW,13.289546079779916
CLE,STL,10.38232558139535
CID,ATL,15.487967914438505
ATW,ATL,12.394837476099426
GRB,ATL,13.267590618336888
MSN,ATL,9.104661389621812
MSN,LGA,27.875
LGA,ATL,17.281133661582803
LGA,AVL,18.55
LGA,CVG,26.96622222222222
LGA,MIA,15.13150800336984
LGA,ORF,28.186666666666667
LGA,PHL,11.655778894472364
LGA,RIC,33.35207100591716
LGA,STL,20.59019607843137
LGA,PBI,23.040453963023975
LGA,RSW,19.944809461235216
STL,CVG,21.78070175438597
STL,ICT,10.275887573964496
STL,PHL,11.086842105263155
STL,PNS,12.2
STL,ATL,10.607926829268292
STL,MIA,15.780045351473923
STL,OAK,8.482191780821918
STL,OKC,7.927035330261137
STL,RSW,10.587412587412588
STL,UIN,219.0
PGD,PHL,17.477777777777778
PBI,ATL,10.241135547576302
PBI,BDL,19.071332436069987
PBI,JFK,22.05770938147381
PBI,PHL,9.821569487067077
RST,ATL,17.318503538928212
OAJ,ATL,17.653235653235654
RNO,ATL,10.148936170212766
RNO,JFK,26.20583190394511
RNO,OAK,10.365936739659368
GPT,ATL,10.915805022156572
OKC,ATL,7.269991867714828
PSP,JFK,18.54494382022472
GFK,FAR,34.0
ABY,ATL,16.752241238793808
JFK,ATL,21.760115606936417
JFK,CVG,234.25
JFK,MIA,21.878441338415925
JFK,RSW,22.4969354078265
JFK,OAK,26.276972624798717
JFK,PHL,27.384787472035796
FAR,ATL,33.523809523809526
KOA,OAK,9.203288490284006
OAK,ATL,14.6834451901566
PNS,ATL,8.589448150394178
GTR,ATL,12.937300743889478
PHL,CVG,26.715328467153284
PHL,MIA,14.039889078498293
PHL,ATL,12.374772036474164
PHL,BDL,13.871559633027523
PHL,RSW,10.616465863453817
PHL,UST,52.65648854961832
FSD,ATL,13.302447552447552
RIC,ATL,10.06631299734748
RIC,ORF,100.0
CSG,ATL,14.653398652786285
TLH,ATL,10.850647763383035
ICT,ATL,8.90715667311412
CVG,ATL,7.772258669165885
CVG,BDL,24.511627906976745
CVG,MIA,4.815789473684211
CVG,RSW,11.944140197152246
MGM,ATL,22.53929173693086
PLN,LAN,44.0
ATL,BDL,10.753421584025128
ATL,FWA,19.473243538405534
ATL,RSW,9.6094459582198
ATL,TRI,17.44495412844037
ATL,AVL,17.10595867371456
ATL,EVV,15.840625
ATL,HSV,9.922674184454287
ATL,MIA,11.821587301587302
ATL,ORF,9.8220189940204
MIA,BDL,9.153295128939828
RSW,BDL,12.132432432432433
