source,target,weight
AKU,ACX,124
AKU,AQG,107
AKU,AVA,87
AKU,AXF,68
AKU,CAN,98
AKU,CGD,118
AKU,CIH,105
AKU,CZX,113.5
AKU,DAT,113.5
AKU,DAX,109
AKU,DLU,98.5
AKU,DQA,98
AKU,DSN,105.5
AKU,ENH,112
AKU,ENY,64.5
AKU,FOC,107.5
AKU,GXH,32
AKU,HEK,54
AKU,HIA,114.5
AKU,HPG,23
AKU,HSN,104
AKU,HTN,134
AKU,HUZ,99
AKU,HYN,116
AKU,JGS,93
AKU,JJN,115
AKU,JNZ,61
AKU,JZH,95.5
AKU,KOW,122.5
AKU,KWE,110.5
AKU,LHW,107
AKU,LJG,102
AKU,LNJ,90
AKU,LUM,118
AKU,LXA,117
AKU,LYI,112
AKU,LZY,32.5
AKU,MDG,127
AKU,MXZ,90.5
AKU,NAO,110
AKU,NDG,101
AKU,NGB,114
AKU,NZH,75.5
AKU,PZI,60.5
AKU,RIZ,121
AKU,SHE,129
AKU,SJW,106
AKU,SWA,119.5
AKU,TAO,120
AKU,TCZ,115
AKU,THQ,63.5
AKU,TNA,108.5
AKU,URC,123.5
AKU,UYN,114
AKU,XFN,113.5
AKU,XIC,104
AKU,XNN,111
AKU,YBP,122.5
AKU,YCU,101.5
AKU,YIC,116
AKU,YIE,61.5
AKU,YIH,109.5
AKU,YIW,106.5
AKU,YNJ,99
AKU,YNT,129
AKU,YNZ,118.5
AKU,YUS,65.5
AKU,ZAT,109
AKU,ZHY,53
AKU,BAV,112
AKU,BFJ,117.5
AKU,CGQ,135
AKU,CIF,124.5
AKU,CSX,105.5
AKU,DLC,114.5
AKU,HLH,125.5
AKU,INC,112
AKU,JIQ,67.5
AKU,KCA,101
AKU,KMG,94.5
AKU,KRL,116
AKU,MIG,116
AKU,NAY,109.5
AKU,TSN,114
AKU,TVS,75
AKU,WEF,106.5
AKU,WUH,100
AKU,WUX,118
AKU,XMN,109
AKU,XUZ,116
AKU,YIN,110.5
AKU,YTY,110.5
AKU,ZHA,111.5
AKU,AAT,102
AKU,AEB,49.5
AKU,BPL,71.5
AKU,DIG,108
AKU,DYG,110.5
AKU,FUG,111.5
AKU,HCJ,43
AKU,HDG,103
AKU,HNY,94
AKU,HZH,26.5
AKU,JGD,44
AKU,JIC,51
AKU,KHG,139
AKU,LPF,90.5
AKU,LYG,115.5
AKU,NBS,87.5
AKU,SYX,96
AKU,TCG,75
AKU,TEN,113
AKU,TGO,118.5
AKU,TXN,128.5
AKU,WNH,59
AKU,WNZ,119.5
AKU,WUA,105.5
AKU,XIL,120.5
AKU,ZYI,119.5
AKU,AOG,65
AKU,BHY,130
AKU,BSD,111.5
AKU,DDG,90.5
AKU,GYU,89
AKU,HFE,110
AKU,HRB,119.5
AKU,IQN,110
AKU,JDZ,117.5
AKU,JGN,93
AKU,JNG,131
AKU,KHN,114.5
AKU,KRY,111
AKU,LDS,64
AKU,NLT,56.5
AKU,NNY,104.5
AKU,SHP,11.5
AKU,TYN,110.5
AKU,DOY,96.5
AKU,GYS,109
AKU,HGH,116
AKU,HZG,56.5
AKU,JHG,92
AKU,JMU,115.5
AKU,JUZ,133.5
AKU,KJH,69.5
AKU,LLF,70
AKU,LLV,74.5
AKU,LYA,99
AKU,LZO,120.5
AKU,NTG,108
AKU,WEH,121
AKU,WUS,119
AKU,ZQZ,87
AKU,ZUH,115.5
AKU,CGO,102
AKU,EJN,23.5
AKU,FYN,21.5
AKU,HET,101
AKU,LCX,51.5
AKU,LZH,105.5
AKU,WUZ,66.5
AKU,WXN,117.5
AKU,HLD,117
AKU,JXA,38
AKU,KWL,103
AKU,RLK,83.5
AKU,CHG,54.5
AKU,DNH,102
AKU,RHT,28.5
AKU,SHA,112.5
AKU,SZX,94
AKU,DEL,0.5
AKU,TNH,20
AKU,CTU,90
AKU,NKG,93.5
AKU,OHE,31
AKU,HMI,71.5
AKU,JUH,93.5
AKU,LLB,66.5
AKU,NNG,108.5
AKU,SYM,88.5
AKU,GOQ,55.5
AKU,HAK,88.5
AKU,HJJ,45
AKU,KGT,41
AKU,ERL,46
AKU,PVG,95
AKU,CKG,83.5
AKU,XIY,93
AKU,YZY,60
AKU,BPX,11.5
AKU,FUO,84
AKU,FYJ,17.5
AKU,TLQ,33
AKU,NLH,11
AKU,HKG,1.5
AKU,PEK,92
AKU,LFQ,87.5
AKU,HKT,2
AKU,NGQ,14.5
AKU,NRT,0.5
AKU,WDS,98
AKU,KIX,2.5
AKU,RUH,1
AKU,SHF,48.5
AKU,DCY,24.5
AKU,ICN,4
AKU,MFM,2
AKU,AKJ,0.5
AKU,TPE,2
AKU,NPL,0.5
AKU,SQJ,28
AKU,BAR,3
AKU,CJU,2.5
AKU,WUT,65.5
AKU,BPE,59.5
AKU,DXB,1
AKU,YKH,88.5
AKU,RKZ,4
AKU,CHC,0.5
AKU,UCB,35.5
AKU,AHJ,5.5
AKU,DPS,1
AKU,KJI,26.5
AKU,HTT,2.5
AKU,IBR,0.5
AKU,NGO,1
AKU,IQM,4.5
AKU,KHH,0.5
AKU,TSA,0.5
AKU,BKK,1
AKU,GMQ,7.5
AKU,CWJ,1.5
AKU,HND,1
AKU,ALA,0.5
AKU,MNL,0.5
AKU,HXD,2
AKU,NZL,0.5
AKU,XYI,0.5
AKU,CTS,0.5
AKU,HAM,0.5
AKU,REP,0.5
AKU,LHR,0.5
AKU,HNL,0.5
AKU,SVO,0.5
AKU,MWX,0.5
ACX,AVA,117.5
ACX,AXF,90.5
ACX,BHY,138
ACX,BPL,81
ACX,CIH,126
ACX,CSX,81
ACX,DAT,139
ACX,DAX,148.5
ACX,DLU,151.5
ACX,DYG,111.5
ACX,FOC,123.5
ACX,FYN,21.5
ACX,GXH,37
ACX,GYS,136.5
ACX,GYU,88.5
ACX,HGH,81
ACX,HIA,159.5
ACX,HLD,122.5
ACX,HPG,25
ACX,HSN,149
ACX,HTN,128.5
ACX,HYN,121.5
ACX,INC,125.5
ACX,JGS,153
ACX,JMU,142.5
ACX,JNZ,72
ACX,KHG,149.5
ACX,KHN,111.5
ACX,KOW,156
ACX,KWE,89
ACX,LHW,105.5
ACX,LJG,103.5
ACX,LXA,137
ACX,LYA,127
ACX,LYI,143.5
ACX,LZH,109.5
ACX,MIG,125
ACX,MXZ,134.5
ACX,NAY,146.5
ACX,NDG,128.5
ACX,NKG,81
ACX,PZI,77.5
ACX,SHA,97
ACX,SHE,140.5
ACX,SWA,147
ACX,SYM,105
ACX,TCZ,138.5
ACX,TNA,94
ACX,TSN,113.5
ACX,WEF,144.5
ACX,WEH,168.5
ACX,WUH,86.5
ACX,WXN,139
ACX,XIC,135
ACX,XNN,117
ACX,XUZ,135.5
ACX,YBP,131
ACX,YIC,141
ACX,YNJ,152
ACX,YNT,140.5
ACX,ZHA,143.5
ACX,ZUH,92
ACX,AAT,101.5
ACX,AEB,56
ACX,AQG,124.5
ACX,BAV,137
ACX,BFJ,153.5
ACX,BSD,130
ACX,DLC,129
ACX,ENH,141
ACX,ENY,84.5
ACX,HFE,109.5
ACX,JHG,74
ACX,JIQ,81.5
ACX,JJN,132.5
ACX,KGT,54.5
ACX,KMG,62
ACX,KRL,139
ACX,KWL,100
ACX,LDS,80
ACX,LYG,118.5
ACX,LZO,115
ACX,LZY,34.5
ACX,NAO,141
ACX,NNG,100.5
ACX,NTG,130
ACX,SJW,113.5
ACX,TAO,115.5
ACX,TVS,90
ACX,WNZ,117.5
ACX,WUA,127.5
ACX,XMN,91
ACX,YIW,144
ACX,YUS,79
ACX,ZAT,122
ACX,AOG,94.5
ACX,CGD,115
ACX,CGQ,152
ACX,CZX,120.5
ACX,DQA,121
ACX,DSN,137
ACX,ERL,55
ACX,FUG,136
ACX,HCJ,48.5
ACX,HZG,60
ACX,ICN,4
ACX,JNG,139
ACX,KRY,125
ACX,LNJ,123.5
ACX,LPF,129.5
ACX,NNY,134.5
ACX,TCG,79
ACX,TGO,142.5
ACX,URC,91.5
ACX,WUS,140
ACX,WUX,132.5
ACX,XFN,144.5
ACX,XIL,134.5
ACX,YIH,125
ACX,YNZ,135
ACX,ZQZ,102
ACX,BPX,17.5
ACX,DDG,114.5
ACX,FUO,105.5
ACX,HNY,135.5
ACX,HRB,124.5
ACX,HUZ,137.5
ACX,IQN,151
ACX,JGD,57
ACX,JIC,65
ACX,JZH,108.5
ACX,NBS,92.5
ACX,NGB,121.5
ACX,NZH,88.5
ACX,RIZ,142.5
ACX,SHP,11.5
ACX,SZX,68.5
ACX,THQ,68
ACX,YIE,83
ACX,ZYI,154.5
ACX,CAN,57
ACX,CGO,85
ACX,HET,97.5
ACX,JUZ,137
ACX,KJH,67
ACX,LLF,81
ACX,LLV,108
ACX,TXN,143.5
ACX,CIF,143.5
ACX,DIG,148.5
ACX,JDZ,127.5
ACX,LCX,67
ACX,PEK,64
ACX,PVG,68.5
ACX,UYN,120.5
ACX,CKG,64
ACX,FYJ,17.5
ACX,HEK,64
ACX,HJJ,47.5
ACX,HZH,33.5
ACX,JGN,139.5
ACX,RHT,36
ACX,TEN,127
ACX,TYN,121
ACX,CHG,70.5
ACX,DNH,100
ACX,HLH,150.5
ACX,KCA,100
ACX,LUM,136
ACX,RLK,97
ACX,YIN,115
ACX,YTY,121.5
ACX,DEL,0.5
ACX,GOQ,54.5
ACX,TNH,21.5
ACX,HDG,114.5
ACX,HMI,97
ACX,NLT,51
ACX,OHE,38.5
ACX,WNH,52.5
ACX,WUZ,73.5
ACX,ZHY,57
ACX,MDG,152.5
ACX,YCU,138.5
ACX,DOY,114
ACX,LLB,78
ACX,SYX,80
ACX,EJN,21
ACX,JUH,112.5
ACX,JXA,49
ACX,CTU,70.5
ACX,YZY,65
ACX,HKG,0.5
ACX,LFQ,115.5
ACX,HAK,99
ACX,FSZ,0.5
ACX,XIY,67.5
ACX,KIX,2
ACX,CTS,2.5
ACX,MFM,1.5
ACX,RUH,0.5
ACX,WDS,116.5
ACX,NGQ,24.5
ACX,YKH,93
ACX,WUT,72
ACX,SHF,58
ACX,DCY,33
ACX,NLH,14
ACX,GRU,1
ACX,AKJ,0.5
ACX,TPE,2
ACX,NPL,0.5
ACX,BAR,3
ACX,HXD,4.5
ACX,SQJ,36
ACX,SYD,1
ACX,BPE,73.5
ACX,CJU,3
ACX,UCB,45
ACX,AHJ,4.5
ACX,TLQ,33
ACX,RKZ,5
ACX,KJI,28.5
ACX,GMQ,4
ACX,HAM,1
ACX,HKT,1.5
ACX,DXB,1
ACX,IBR,1
ACX,NGO,1
ACX,IQM,4.5
ACX,BKK,1.5
ACX,HTT,4.5
ACX,HND,1.5
ACX,CWJ,1.5
ACX,NZL,0.5
ACX,KHH,0.5
ACX,KBV,0.5
ACX,MWX,0.5
ACX,AMS,0.5
AQG,BAV,140.5
AQG,CAN,41
AQG,CIF,146.5
AQG,CZX,100.5
AQG,DLU,164
AQG,FOC,86.5
AQG,HIA,160
AQG,HLD,124
AQG,HSN,153.5
AQG,HYN,123.5
AQG,JJN,111
AQG,JZH,101
AQG,KHN,87
AQG,KOW,142.5
AQG,LHW,70.5
AQG,LJG,90
AQG,LXA,141.5
AQG,LYI,144
AQG,MIG,111.5
AQG,MXZ,107
AQG,NAO,143
AQG,NAY,150.5
AQG,NGB,105.5
AQG,NTG,131
AQG,NZH,74.5
AQG,SHE,116.5
AQG,SJW,84.5
AQG,SWA,116.5
AQG,TAO,80
AQG,TNA,63.5
AQG,URC,61
AQG,UYN,126
AQG,WEF,134
AQG,XFN,148
AQG,XNN,100
AQG,YCU,141.5
AQG,YIC,118
AQG,YIH,115.5
AQG,YIW,138
AQG,YNT,140
AQG,YNZ,136.5
AQG,ZUH,68.5
AQG,ZYI,132.5
AQG,BFJ,160
AQG,CGQ,111
AQG,DAT,146.5
AQG,DSN,136
AQG,HUZ,105.5
AQG,JIQ,70.5
AQG,KMG,40
AQG,KRL,114
AQG,KWE,57.5
AQG,LNJ,102
AQG,TCZ,128.5
AQG,TVS,78.5
AQG,WUH,55
AQG,WUX,107
AQG,XUZ,136
AQG,YIN,105.5
AQG,YTY,134
AQG,BHY,105
AQG,CIH,142
AQG,CTU,43.5
AQG,HFE,72
AQG,KWL,71.5
AQG,LUM,133.5
AQG,LZH,104
AQG,NNY,98
AQG,SYM,101.5
AQG,SZX,31
AQG,TGO,134
AQG,TSN,90
AQG,TXN,121
AQG,WUS,113.5
AQG,YBP,140
AQG,ZHA,124.5
AQG,CGD,80
AQG,DAX,136
AQG,DOY,91
AQG,HGH,48
AQG,HLH,134.5
AQG,KHG,126
AQG,LYA,113
AQG,LZO,93.5
AQG,PEK,43.5
AQG,WEH,152.5
AQG,WNZ,95
AQG,XIL,109.5
AQG,XMN,50
AQG,YIE,62.5
AQG,ZQZ,111
AQG,AAT,77.5
AQG,DIG,149.5
AQG,DLC,109.5
AQG,ENH,123.5
AQG,FUG,119
AQG,HNY,119.5
AQG,JHG,62.5
AQG,KCA,84
AQG,TEN,97.5
AQG,YNJ,139
AQG,ZHY,42
AQG,AVA,107
AQG,CKG,44
AQG,DYG,84
AQG,JDZ,118.5
AQG,JNG,112
AQG,MDG,135
AQG,NNG,76
AQG,CGO,47
AQG,GYS,109.5
AQG,RLK,89.5
AQG,SYX,57
AQG,BSD,115.5
AQG,HDG,97.5
AQG,KRY,111
AQG,LPF,109
AQG,LYG,111.5
AQG,AXF,64
AQG,DQA,121
AQG,GYU,68
AQG,INC,85.5
AQG,IQN,118
AQG,JGD,40.5
AQG,JGN,114.5
AQG,JGS,115
AQG,JIC,41.5
AQG,JNZ,57
AQG,LDS,49.5
AQG,LLV,93
AQG,NLT,40
AQG,OHE,27.5
AQG,PZI,66
AQG,RIZ,134.5
AQG,THQ,55
AQG,TYN,82
AQG,WUZ,54
AQG,XIC,105.5
AQG,YUS,51
AQG,ZAT,92.5
AQG,HRB,78
AQG,NBS,87.5
AQG,SHA,62
AQG,WXN,139
AQG,DNH,82
AQG,HET,74
AQG,GXH,26
AQG,NDG,96
AQG,ERL,48
AQG,HTN,101.5
AQG,BPL,54.5
AQG,TCG,45.5
AQG,XIY,43
AQG,HMI,66
AQG,HZG,50
AQG,JMU,108
AQG,LLB,66.5
AQG,JUZ,99.5
AQG,WUA,104.5
AQG,DDG,87
AQG,FUO,95.5
AQG,HCJ,29.5
AQG,HJJ,36
AQG,JUH,100.5
AQG,YZY,58
AQG,AEB,35
AQG,DCY,17.5
AQG,ENY,58
AQG,HPG,18
AQG,LZY,27
AQG,RHT,27.5
AQG,AOG,66
AQG,HEK,45
AQG,LLF,69
AQG,CHG,43.5
AQG,FSZ,0.5
AQG,JXA,33.5
AQG,LFQ,99
AQG,WNH,41
AQG,HZH,24.5
AQG,LCX,43
AQG,WDS,112
AQG,SHP,4.5
AQG,FYJ,19
AQG,MFM,2
AQG,TNH,14.5
AQG,NGQ,19.5
AQG,YKH,68.5
AQG,LGA,0.5
AQG,YVR,0.5
AQG,EJN,19
AQG,CSX,49
AQG,HKG,0.5
AQG,REP,1
AQG,SHF,38.5
AQG,BPX,10.5
AQG,GOQ,41
AQG,BAR,3
AQG,HAK,75
AQG,NKG,54
AQG,PVG,44
AQG,HXD,1.5
AQG,KGT,47.5
AQG,BPE,74
AQG,CMB,0.5
AQG,SQJ,20.5
AQG,KJH,76.5
AQG,RKZ,3
AQG,NLH,10
AQG,WUT,64
AQG,ICN,4
AQG,DXB,0.5
AQG,FYN,19.5
AQG,AHJ,4
AQG,JFK,0.5
AQG,UCB,54
AQG,BKK,0.5
AQG,TLQ,22.5
AQG,TPE,2
AQG,CJU,1.5
AQG,PUS,0.5
AQG,KJI,25.5
AQG,GMQ,3
AQG,HAM,0.5
AQG,HKT,0.5
AQG,DAC,0.5
AQG,HTT,2.5
AQG,CWJ,1.5
AQG,IQM,2.5
AQG,ALA,0.5
AQG,XYI,1
AQG,KIX,1
AQG,AKJ,0.5
AQG,NZL,0.5
AQG,CTS,0.5
AQG,KBV,0.5
AQG,RGN,0.5
AVA,BAV,114.5
AVA,CAN,26
AVA,CIF,133.5
AVA,CZX,82.5
AVA,DLU,143.5
AVA,FOC,70
AVA,HIA,139.5
AVA,HRB,72
AVA,HSN,139.5
AVA,HYN,88
AVA,JJN,93
AVA,JZH,95.5
AVA,KHN,73
AVA,KOW,131
AVA,LHW,58.5
AVA,LJG,71
AVA,LXA,140
AVA,MIG,97
AVA,MXZ,90.5
AVA,NAO,125
AVA,NAY,153
AVA,NGB,75.5
AVA,NZH,74
AVA,SHE,91.5
AVA,SJW,67.5
AVA,SWA,97
AVA,SYM,91
AVA,TAO,63
AVA,TNA,48.5
AVA,URC,46.5
AVA,UYN,120
AVA,WEF,121.5
AVA,WUS,110
AVA,XFN,117
AVA,XNN,86
AVA,YIC,87
AVA,YIH,98.5
AVA,YIW,127.5
AVA,YNT,129.5
AVA,YNZ,107.5
AVA,ZYI,125.5
AVA,BFJ,133.5
AVA,CKG,31
AVA,CTU,27.5
AVA,DAT,128.5
AVA,DSN,120.5
AVA,DYG,75
AVA,INC,73
AVA,JIQ,50.5
AVA,KMG,26.5
AVA,KRL,108.5
AVA,KWE,41.5
AVA,KWL,48.5
AVA,LUM,137
AVA,LZO,83
AVA,TSN,76
AVA,TVS,59.5
AVA,TXN,108.5
AVA,WNZ,75
AVA,WUH,36.5
AVA,WUX,86.5
AVA,WXN,128
AVA,XMN,38
AVA,XUZ,120
AVA,YBP,120
AVA,YTY,105.5
AVA,ZHA,100
AVA,CGQ,101
AVA,DIG,132.5
AVA,HDG,89
AVA,HTN,80.5
AVA,JUZ,82.5
AVA,KIX,1.5
AVA,LLB,48.5
AVA,LZH,86.5
AVA,NNG,50
AVA,NNY,89
AVA,NTG,105.5
AVA,TCZ,105
AVA,TGO,128
AVA,AAT,70.5
AVA,BHY,88.5
AVA,CGD,74
AVA,DLC,93.5
AVA,ENH,106
AVA,HLH,128.5
AVA,HNY,117.5
AVA,HUZ,103.5
AVA,JDZ,115.5
AVA,JHG,64.5
AVA,PEK,28
AVA,TEN,80.5
AVA,YIN,86
AVA,YNJ,125.5
AVA,ZUH,52
AVA,AEB,43
AVA,BSD,100.5
AVA,DQA,122.5
AVA,FYJ,9.5
AVA,GYS,103
AVA,HJJ,35.5
AVA,HZH,17
AVA,JGS,109.5
AVA,LLV,86.5
AVA,LNJ,109.5
AVA,LYA,103.5
AVA,PZI,57
AVA,SHP,5
AVA,XIC,100
AVA,XIL,91.5
AVA,CGO,31.5
AVA,CIH,118.5
AVA,DAX,134
AVA,FUG,95.5
AVA,GYU,61
AVA,HPG,14
AVA,KHG,106
AVA,LYI,133
AVA,WEH,135.5
AVA,CSX,30.5
AVA,HFE,57.5
AVA,HLD,99
AVA,LPF,105
AVA,LYG,85
AVA,DOY,60.5
AVA,HGH,28.5
AVA,HZG,30
AVA,KRY,98.5
AVA,NBS,67.5
AVA,NKG,28.5
AVA,SHA,35
AVA,SYX,37
AVA,WNH,31.5
AVA,YCU,129
AVA,ZHY,47
AVA,BPL,52
AVA,JGN,110
AVA,KCA,70.5
AVA,RLK,69.5
AVA,TCG,48
AVA,ZAT,81.5
AVA,DDG,72
AVA,HET,59
AVA,HMI,73.5
AVA,JMU,100.5
AVA,MDG,127.5
AVA,NDG,84.5
AVA,ZQZ,92.5
AVA,WUA,95
AVA,AOG,55.5
AVA,CHG,43.5
AVA,DNH,77.5
AVA,IQN,99
AVA,JIC,46
AVA,JNG,99.5
AVA,LCX,39
AVA,OHE,26
AVA,YUS,65
AVA,RIZ,117
AVA,PVG,24.5
AVA,TYN,60
AVA,WUZ,45
AVA,AXF,56.5
AVA,JGD,41
AVA,LDS,44.5
AVA,THQ,57
AVA,EJN,18
AVA,ENY,59
AVA,FUO,92.5
AVA,GXH,31.5
AVA,HEK,53
AVA,NLT,36.5
AVA,RHT,24
AVA,YIE,55.5
AVA,JXA,26.5
AVA,YZY,41.5
AVA,LLF,59
AVA,XIY,31.5
AVA,HAK,64
AVA,ICN,2.5
AVA,LZY,28.5
AVA,NGQ,17.5
AVA,SZX,29.5
AVA,ERL,42.5
AVA,LFQ,82
AVA,WDS,100
AVA,JUH,90
AVA,HCJ,16.5
AVA,JNZ,55
AVA,KGT,53
AVA,DCY,26
AVA,FYN,17
AVA,BPE,81.5
AVA,GOQ,35
AVA,SHF,38.5
AVA,SQJ,29
AVA,SYD,0.5
AVA,BPX,15
AVA,CMB,0.5
AVA,YKH,64.5
AVA,MFM,2
AVA,TNH,17
AVA,HXD,1
AVA,KJH,56.5
AVA,NLH,10
AVA,WUT,60
AVA,UCB,49.5
AVA,CJU,0.5
AVA,TLQ,19
AVA,BKK,1.5
AVA,PUS,0.5
AVA,KJI,24.5
AVA,TPE,1
AVA,AHJ,2.5
AVA,IBR,0.5
AVA,NGO,1
AVA,HTT,2
AVA,RKZ,2
AVA,GMQ,3
AVA,CWJ,2
AVA,BAR,0.5
AVA,IQM,0.5
AVA,HND,0.5
AVA,NZL,1
AVA,HAM,0.5
AVA,REP,1
AVA,DAC,0.5
AVA,SIN,0.5
AXF,BAV,102.5
AXF,BFJ,114
AXF,CGQ,64
AXF,DAT,108
AXF,DSN,89
AXF,HYN,70.5
AXF,JIQ,30
AXF,KOW,99.5
AXF,KRL,84
AXF,KWE,12.5
AXF,KWL,33
AXF,LJG,43.5
AXF,MIG,69.5
AXF,NAY,121.5
AXF,SWA,65
AXF,TAO,34.5
AXF,TVS,46
AXF,WUH,13.5
AXF,WUX,60
AXF,XMN,17
AXF,XNN,67.5
AXF,XUZ,78.5
AXF,YIW,101
AXF,YNT,90
AXF,YTY,72.5
AXF,AOG,21
AXF,BHY,49
AXF,CIH,100
AXF,CZX,54.5
AXF,DAX,103.5
AXF,DQA,81.5
AXF,ENH,74.5
AXF,ERL,33
AXF,FOC,38
AXF,FUG,66.5
AXF,HCJ,20.5
AXF,HFE,30.5
AXF,HLD,64
AXF,HLH,81
AXF,INC,40.5
AXF,JDZ,80.5
AXF,JGS,36
AXF,KHG,69
AXF,LHW,32
AXF,LPF,59.5
AXF,LZO,59.5
AXF,NAO,88.5
AXF,NNY,61.5
AXF,RIZ,74
AXF,TCZ,88
AXF,TEN,48.5
AXF,TNA,18.5
AXF,URC,27
AXF,WEH,98
AXF,WNZ,45
AXF,WUS,77
AXF,XFN,94
AXF,YCU,105
AXF,YIH,69.5
AXF,YNJ,81.5
AXF,YNZ,74.5
AXF,DLU,112
AXF,HDG,57
AXF,HRB,36
AXF,HUZ,78
AXF,JJN,72.5
AXF,LYG,54
AXF,LZH,68
AXF,NBS,45
AXF,NGB,49
AXF,NTG,81.5
AXF,PZI,17
AXF,TXN,76.5
AXF,TYN,36
AXF,UYN,86.5
AXF,YBP,86.5
AXF,YIN,62
AXF,ZAT,45
AXF,ZYI,101.5
AXF,CGD,38.5
AXF,CIF,113
AXF,DLC,64
AXF,DOY,58
AXF,HNY,85
AXF,JHG,35.5
AXF,KCA,43.5
AXF,LUM,95.5
AXF,LXA,104
AXF,PEK,7.5
AXF,SHE,62.5
AXF,YIC,61.5
AXF,ZHY,20.5
AXF,ZUH,24
AXF,CKG,11
AXF,DIG,106.5
AXF,DYG,46.5
AXF,HAK,24.5
AXF,HIA,103.5
AXF,JNG,66
AXF,JXA,19
AXF,JZH,60.5
AXF,LNJ,52.5
AXF,LYI,97
AXF,NNG,27.5
AXF,NZH,38.5
AXF,RLK,64.5
AXF,SJW,37.5
AXF,TSN,40
AXF,WEF,82
AXF,TGO,83
AXF,XIL,65.5
AXF,BSD,82.5
AXF,CGO,8
AXF,HTN,67.5
AXF,KHN,39.5
AXF,KRY,82
AXF,AAT,46.5
AXF,GYS,85
AXF,HSN,123
AXF,JMU,69
AXF,LYA,67
AXF,SYM,66.5
AXF,CHG,21
AXF,LDS,16
AXF,NLT,29.5
AXF,RHT,25.5
AXF,ZHA,76
AXF,SHA,16.5
AXF,YIE,26.5
AXF,GXH,9.5
AXF,WXN,93.5
AXF,JGN,67.5
AXF,MXZ,44
AXF,WUA,66.5
AXF,ZQZ,74
AXF,BPL,36.5
AXF,CTU,9.5
AXF,TCG,23
AXF,XIY,8
AXF,HMI,39.5
AXF,HZG,27.5
AXF,NDG,47.5
AXF,WUZ,19
AXF,XIC,32
AXF,DNH,48.5
AXF,HJJ,22
AXF,MDG,84.5
AXF,SZX,11.5
AXF,GYU,39.5
AXF,LLB,25.5
AXF,LLV,42
AXF,KMG,4.5
AXF,AEB,12.5
AXF,DDG,47
AXF,HZH,5.5
AXF,JIC,11.5
AXF,WNH,16.5
AXF,HKT,1
AXF,OHE,9
AXF,EJN,9
AXF,IQN,64.5
AXF,JGD,14.5
AXF,YZY,23.5
AXF,JNZ,23
AXF,KJH,39.5
AXF,TNH,7
AXF,FYJ,4
AXF,HEK,10.5
AXF,HET,36
AXF,LCX,21.5
AXF,LFQ,52.5
AXF,SHP,4
AXF,YUS,9.5
AXF,FUO,58.5
AXF,JUZ,49.5
AXF,JUH,54.5
AXF,YVR,0.5
AXF,ENY,14.5
AXF,WDS,63
AXF,NKG,11
AXF,HGH,10
AXF,AKJ,0.5
AXF,CSX,7.5
AXF,TPE,0.5
AXF,GOQ,15
AXF,THQ,20.5
AXF,BAR,1
AXF,KGT,15
AXF,LLF,29
AXF,SYX,19
AXF,DCY,3.5
AXF,NLH,3
AXF,BPE,50
AXF,SHF,19
AXF,SQJ,13.5
AXF,WUT,35
AXF,BPX,3
AXF,HPG,3.5
AXF,HXD,1.5
AXF,CAN,8
AXF,UCB,47.5
AXF,PVG,9.5
AXF,KJI,13.5
AXF,YKH,39
AXF,FYN,7.5
AXF,HTT,1.5
AXF,TLQ,10
AXF,LZY,3.5
AXF,NGQ,6
AXF,AHJ,2
AXF,IQM,3.5
AXF,RKZ,0.5
AXF,CWJ,1
AXF,ALA,1
AXF,GMQ,0.5
AXF,ICN,0.5
CAN,CIH,50
CAN,CTU,214
CAN,CZX,101.5
CAN,DOY,69
CAN,DQA,28.5
CAN,FOC,153.5
CAN,HFE,174
CAN,HGH,224.5
CAN,HUZ,29
CAN,KMG,247
CAN,KWE,218.5
CAN,KWL,168
CAN,LZO,110
CAN,NAO,65.5
CAN,NGB,150.5
CAN,NKG,214.5
CAN,PEK,213
CAN,PVG,225.5
CAN,TAO,185
CAN,TNA,191
CAN,TSN,156.5
CAN,WNZ,141
CAN,XIY,239
CAN,XMN,211
CAN,YIW,57
CAN,ZAT,56.5
CAN,ZUH,176.5
CAN,AAT,54.5
CAN,BSD,45.5
CAN,DYG,135.5
CAN,ENH,40.5
CAN,HPG,2.5
CAN,LDS,8
CAN,LYG,110.5
CAN,MIG,103
CAN,NNG,189
CAN,SHE,141.5
CAN,SJW,165.5
CAN,TCZ,57.5
CAN,UYN,86
CAN,XNN,119.5
CAN,ZHA,92
CAN,BAV,79
CAN,BHY,111.5
CAN,CGD,130
CAN,CGO,225.5
CAN,CIF,67
CAN,CKG,221
CAN,CSX,213.5
CAN,GYU,39.5
CAN,HAK,177
CAN,HET,169
CAN,HIA,31
CAN,HRB,177.5
CAN,JJN,91
CAN,KHN,161.5
CAN,KOW,67
CAN,LJG,139.5
CAN,LYA,82.5
CAN,MDG,45
CAN,NTG,90.5
CAN,SZX,232.5
CAN,TXN,82
CAN,TYN,184.5
CAN,WUH,217
CAN,YIC,92.5
CAN,YTY,78
CAN,ZQZ,49
CAN,AEB,5
CAN,DAT,43.5
CAN,DLU,23
CAN,FUO,19.5
CAN,HLD,106
CAN,HNY,19.5
CAN,JGD,4
CAN,JZH,54.5
CAN,LHW,164
CAN,LPF,10
CAN,NBS,50.5
CAN,RIZ,59
CAN,SHA,206
CAN,SWA,111.5
CAN,THQ,6.5
CAN,XIC,8.5
CAN,YCU,50.5
CAN,YIE,11
CAN,YIH,107.5
CAN,YNJ,31.5
