source,target,weight
LAS,BDL,12.297786720321932
LAS,BIS,14.553030303030305
LAS,BOI,11.711631108052304
LAS,BOS,23.439470611132737
LAS,BWI,12.10029211295034
LAS,CLE,10.13127572016461
LAS,COS,14.480243161094226
LAS,DCA,8.548523206751055
LAS,DFW,13.352285649306346
LAS,IAH,10.804970659302729
LAS,BHM,18.60651289009498
LAS,BUF,8.945126945126946
LAS,CVG,10.345065562456869
LAS,DEN,10.368893879842783
LAS,ELP,12.828533154722036
LAS,GEG,10.01375515818432
LAS,ICT,12.429355281207132
LAS,LBB,11.441176470588236
LAS,LGB,13.821100056316876
LAS,MCI,11.179746105020197
LAS,MSN,12.291666666666666
LAS,ONT,12.130944407233756
LAS,ORD,11.228819771703844
LAS,PIT,11.14933577645442
LAS,SAT,10.715806451612902
LAS,SEA,9.8516462031751
LAS,SFO,19.69669996972449
LAS,SMF,11.263264182118595
LAS,MDW,12.02234258632363
LAS,MIA,12.56359649122807
LAS,OMA,11.343918191603874
LAS,PDX,9.797135183527306
LAS,PHX,9.994481743768969
LAS,RDU,16.594545454545454
LAS,SNA,11.963216294269646
LAS,TUL,11.934065934065934
SHV,DEN,10.74922600619195
SHV,DFW,16.81974420463629
SHV,IAH,8.4812
SHV,SPS,74.0
BHM,BWI,9.316622691292876
BHM,DFW,26.8
BHM,IAH,10.009103641456583
BHM,LGA,38.55790784557908
BHM,DEN,8.38968824940048
BHM,MDW,12.404395604395605
BHM,ORD,10.986370716510905
IMT,TVC,1470.0
EGE,DEN,37.206896551724135
EGE,DFW,23.02043010752688
EGE,IAH,12.653508771929824
EGE,MIA,21.54310344827586
EGE,ORD,17.388316151202748
EGE,PHX,12.555555555555555
EGE,SFO,88.625
RDU,BOS,17.615995295501325
RDU,CLE,34.14914772727273
RDU,CVG,12.986301369863014
RDU,DCA,2.5
RDU,DEN,11.320235756385069
RDU,LGA,23.98706896551724
RDU,MIA,11.743482309124769
RDU,BDL,18.188034188034187
RDU,BWI,10.6436754176611
RDU,DFW,10.913229018492176
RDU,IAH,8.182033096926714
RDU,MDW,9.6942538593482
RDU,ORD,13.290146509623671
RDU,PHX,11.001658374792704
RDU,SEA,6.885509838998211
RDU,SFO,13.210730948678073
RDU,TTN,22.30897009966777
AVP,LGA,85.0
AVP,ORD,17.682570593963
AVP,SYR,82.0
RDM,DEN,10.463652482269504
RDM,PHX,13.68836565096953
RDM,SEA,20.600265604249667
RDM,SFO,25.51909262759924
RDM,SMF,387.0
PHX,BOI,6.579207920792079
PHX,BOS,13.205631129389433
PHX,BUF,10.888275862068966
PHX,CLE,12.041160593792172
PHX,COS,22.97783933518005
PHX,CVG,11.963022508038586
PHX,DCA,7.624358376108259
PHX,DEN,10.094676880769986
PHX,DFW,11.221697556368788
PHX,DRO,5.140154772141015
PHX,ELP,10.323311206559938
PHX,GEG,7.685648148148148
PHX,GJT,7.770459081836328
PHX,IAH,7.912303954053457
PHX,ICT,7.956164383561644
PHX,KOA,7.355957767722473
PHX,LBB,6.083217753120666
PHX,LGB,5.175
PHX,MCI,7.636984630397658
PHX,MRY,7.769616026711185
PHX,OGG,8.05736137667304
PHX,OMA,7.035475234270415
PHX,ORD,9.881790932933685
PHX,PDX,9.721790488032328
PHX,BWI,9.875106202209006
PHX,MDW,11.41590638635462
PHX,MIA,9.05260685767966
PHX,ONT,9.543789169210992
PHX,PIT,6.502183406113537
PHX,ROW,3.3518005540166205
PHX,SAT,9.460766961651917
PHX,SEA,9.481385626119849
PHX,SFO,16.272521795285762
PHX,SGU,5.913403614457831
PHX,SMF,8.574268673672252
PHX,SNA,8.909257449926722
PHX,YUM,9.302688953488373
PHX,TUL,9.06811145510836
TTN,MIA,8.80952380952381
TTN,ORD,22.616580310880828
PWM,BWI,9.433235663457513
PWM,DCA,8.368421052631579
PWM,LGA,55.88546255506608
PWM,ORD,15.723744292237445
HLN,DEN,10.248275862068963
KTN,SIT,6.780386740331492
KTN,SEA,7.186292380605177
BIL,DEN,9.25365679628969
BIL,ORD,11.866666666666667
GRR,BWI,12.017402945113789
GRR,DEN,12.167817679558013
