source,target,weight
ABE,ATL,13.29003359462486
ABI,DFW,25.7375
ABQ,ATL,8.048837209302325
ABQ,AUS,10.488372093023257
ABQ,BWI,13.1241890639481
ABQ,DAL,12.20752463421917
ABQ,DEN,9.693552465233882
ABQ,DFW,10.632707774798927
ABQ,JFK,19.03409090909091
ABQ,LAS,11.613611007809595
ABQ,LAX,14.388331814038287
ABQ,MCO,12.51923076923077
ABQ,MDW,10.527611940298508
ABQ,MSP,5.18957345971564
ABQ,OAK,10.65989010989011
ABQ,ORD,10.72697899838449
ABQ,PHX,9.569739478957915
ABQ,SEA,8.213991769547325
ABQ,SFO,17.938271604938272
ABQ,SLC,11.167441860465116
ABR,MSP,11.752777777777778
ACK,BOS,22.073746312684367
ACK,DCA,8.11965811965812
ACK,JFK,28.66266506602641
ACT,DFW,14.507530120481928
ADK,ANC,6.01530612244898
ADQ,ANC,6.772460117548278
AEX,ATL,18.491836734693877
AEX,DFW,23.093189964157705
AEX,IAH,5.604834176503654
AGS,LGA,0.0
AKN,ANC,3.007936507936508
ALB,ATL,11.45843580914904
ALB,DEN,21.59205020920502
ALB,EWR,20.153284671532848
ALB,FLL,15.134507606084869
ALB,MCO,11.793151969981238
ALB,MSP,11.383219954648526
ALB,ORD,13.772424397744746
ALB,RSW,5.095744680851064
ALB,TPA,13.495348837209303
AMA,DAL,9.348396501457726
AMA,DEN,28.904761904761905
AMA,IAH,7.340631364562118
AMA,LAS,6.824866310160428
ANC,ATL,11.079646017699115
ANC,BET,4.635634028892456
ANC,CDV,7.436185133239832
ANC,DEN,10.637087599544937
ANC,DFW,18.710843373493976
ANC,DLG,3.4285714285714284
ANC,EWR,12.153846153846153
ANC,FAI,3.8793619142572284
ANC,HNL,8.036144578313253
ANC,IAH,17.816176470588236
ANC,JNU,7.158940397350993
ANC,LAS,8.662420382165605
ANC,LAX,7.891069676153092
ANC,MSP,10.253533568904594
ANC,OME,5.401536983669549
ANC,ORD,7.007217321571773
ANC,OTZ,6.28131021194605
ANC,PDX,6.696383087111564
ANC,PHX,17.783625730994153
ANC,SCC,5.885200553250346
ANC,SEA,6.522737438497092
ANC,SFO,13.602739726027398
APN,DTW,13.975308641975309
ASE,ATL,41.71270718232044
ASE,DEN,15.701988304093566
ASE,DFW,29.61639824304539
ASE,IAH,22.010884353741496
ASE,LAX,26.937979917306556
ASE,PHX,20.033333333333335
ATL,AGS,17.58998808104887
ATL,ATW,12.394837476099426
ATL,AUS,10.874768749110574
ATL,AVP,10.553468208092486
ATL,BDL,10.753421584025128
ATL,BHM,9.42450186799502
ATL,BMI,14.844240129799893
ATL,BNA,10.23043541154347
ATL,BOS,15.39863871915848
ATL,BQK,15.675
ATL,BWI,11.523532152842497
ATL,BZN,16.18713450292398
ATL,CAK,9.198984164923813
ATL,CHS,8.825357455500438
ATL,CLE,11.101121892055792
ATL,CMH,9.613782051282051
ATL,COS,13.823880597014925
ATL,CSG,14.653398652786283
ATL,CVG,7.772258669165885
ATL,DAB,8.88771712158809
ATL,DAL,12.11662749706228
ATL,DAY,8.267850536440992
ATL,DCA,11.39926165205353
ATL,DSM,8.233987603305785
ATL,EGE,12.484375
ATL,EWR,20.68439747032834
ATL,EYW,12.679376657824934
ATL,FLL,11.212262020006454
ATL,FNT,9.267
ATL,FSD,13.302447552447552
ATL,FSM,16.76103500761035
ATL,FWA,19.473243538405534
ATL,GNV,17.090877796901893
ATL,GRB,13.267590618336888
ATL,GRR,8.978501228501228
ATL,GSO,8.517782822550133
ATL,GSP,11.230927552140505
ATL,GTR,12.937300743889478
ATL,HDN,17.822222222222223
ATL,HNL,7.457534246575342
ATL,HOU,11.903641881638848
ATL,HPN,20.82109129066107
ATL,IAD,10.852859778597786
ATL,IAH,12.58985294117647
ATL,ILM,15.516589668206636
ATL,JAC,11.454054054054055
ATL,JAN,9.907103825136613
ATL,JFK,21.760115606936417
ATL,LAS,10.078492766141222
ATL,LFT,14.03680468423254
ATL,LGA,17.281133661582803
ATL,LNK,14.678819444444445
ATL,MCI,9.707255936675462
ATL,MDT,8.102911646586346
ATL,MDW,10.627653723462766
ATL,MEM,10.103957471943296
ATL,MGM,22.53929173693086
ATL,MHT,9.429971988795518
ATL,MKE,9.735730337078651
ATL,MLI,13.757276221856124
ATL,MOB,16.57774607703281
ATL,MSN,9.104661389621812
ATL,MSO,4.4
ATL,MSY,9.918471219692764
ATL,MTJ,7.7
ATL,OAJ,17.653235653235654
ATL,OKC,7.269991867714828
ATL,PBI,10.241135547576302
ATL,PDX,6.997728993186979
ATL,PHF,11.528850978424487
ATL,PHX,9.609300365271144
ATL,PIA,20.126617375231053
ATL,PIT,8.942877801879971
ATL,PNS,8.589448150394178
ATL,PWM,14.68483063328424
ATL,RAP,8.642857142857142
ATL,RIC,10.066312997347481
ATL,RNO,10.148936170212766
ATL,ROA,16.113627489262008
ATL,ROC,10.626980316850696
ATL,RST,17.318503538928212
ATL,RSW,9.6094459582198
ATL,SAT,10.845171102661597
ATL,SAV,8.790101892285298
ATL,SEA,8.107452618053324
ATL,SFO,16.51173635939686
ATL,SGF,13.060516605166052
ATL,SHV,16.026155408836974
ATL,SJC,8.563914373088686
ATL,SJU,11.380208333333334
ATL,SLC,9.318197221280922
ATL,SMF,8.100129198966409
ATL,SNA,8.21240234375
ATL,SRQ,10.144834404349975
ATL,SYR,9.86466892218463
ATL,TLH,10.850647763383035
ATL,TPA,10.851714485654304
ATL,TRI,17.44495412844037
ATL,TTN,6.312621359223301
ATL,TUS,11.732592592592592
ATL,TVC,3.7
ATL,TYS,12.144785600847008
ATL,VLD,14.56027293404094
ATL,VPS,11.51866938221317
ATL,XNA,15.694435612082671
ATW,DTW,16.155513065646907
ATW,MSP,13.066365979381443
ATW,ORD,12.64298245614035
AUS,BOS,16.20049813200498
AUS,BWI,10.427645788336934
AUS,CLT,8.015346181299073
AUS,DAL,10.212089552238806
AUS,DCA,12.041322314049587
AUS,DFW,10.389752973467521
AUS,DTW,8.757449344457688
AUS,ELP,11.322173435784851
AUS,FLL,13.683864915572233
AUS,HRL,15.586206896551724
AUS,IAD,7.469047619047619
AUS,IAH,8.650462962962964
AUS,JFK,21.287855297157623
AUS,LAS,13.0927624872579
AUS,LBB,10.984972677595628
AUS,LGB,16.836622807017545
AUS,MCI,10.490467937608319
AUS,MCO,13.869269949066213
AUS,MDW,11.304020100502512
AUS,MIA,11.22
AUS,MSY,9.803018867924528
AUS,ONT,14.695652173913043
AUS,PDX,5.938895417156287
AUS,PHL,13.423680456490727
AUS,PNS,15.3
AUS,RDU,19.484126984126984
AUS,SEA,6.652741514360313
AUS,SFO,15.64904718693285
AUS,SJC,11.663960024984386
AUS,SLC,8.095799557848194
AUS,SNA,8.617647058823529
AUS,STL,11.396208530805687
AVL,ATL,17.10595867371456
AVL,EWR,40.342812006319114
AVL,LGA,18.55
AVL,ORD,18.370751341681576
AVP,EWR,22.762589928057555
AVP,LGA,85.0
AVP,ORD,17.682570593963
AZO,DTW,11.12527352297593
AZO,ORD,19.48251158870628
BDL,BWI,9.450350226617223
BDL,CLE,13.376344086021506
BDL,DCA,12.795437821927889
BDL,DEN,11.052076466710613
BDL,DFW,9.12874251497006
BDL,FLL,17.37152777777778
BDL,IAD,13.967430639324487
BDL,LAS,12.297786720321932
BDL,LAX,5.732718894009216
BDL,MIA,9.153295128939828
BDL,MSP,8.005892751915145
BDL,MYR,8.545751633986928
BDL,PBI,19.071332436069987
BDL,SJU,21.920388349514564
BDL,TPA,14.127922364358183
BFL,DEN,13.077611940298507
BFL,SFO,19.67863247863248
BGR,EWR,28.946575342465753
BGR,JFK,20.814606741573034
BGR,LGA,48.5
BHM,BWI,9.316622691292876
BHM,DAL,11.739252995066948
BHM,DFW,26.8
BHM,DTW,22.042918454935624
BHM,IAH,10.009103641456583
BHM,LGA,38.55790784557908
BHM,MCO,11.119259766963674
BIL,COD,33.0
BIS,DEN,9.888168557536467
BIS,LAS,14.553030303030303
BIS,ORD,24.70415224913495
BJI,MSP,12.350344827586207
BLI,LAS,9.722222222222221
BLI,OGG,17.647058823529413
BLI,SEA,11.44
BMI,MSP,5.021374045801527
BMI,ORD,17.573099415204677
BNA,AUS,11.245271867612294
BNA,BHM,60.0
BNA,BOS,16.588741925561365
BNA,CLE,8.91196388261851
BNA,CVG,16.507082152974505
BNA,DCA,10.279756326148078
BNA,DEN,12.157978511738957
BNA,DFW,11.110964332893
BNA,FLL,14.3562039115101
BNA,HOU,10.856131196421916
BNA,JAX,9.358879492600423
BNA,LAS,10.298554122704182
BNA,LGA,15.071047227926078
BNA,MCI,8.700539195354624
BNA,MSY,10.978668941979523
BNA,OAK,9.967123287671233
BNA,ORD,14.75496569158541
BNA,PHX,9.407535944471988
BNA,PNS,12.717100633356791
BNA,RDU,14.807878112225938
BNA,RSW,8.352459016393443
BNA,SAT,12.345553292600135
BNA,SEA,6.871851851851852
BNA,SFO,18.119592875318066
BNA,TPA,11.735451761102603
BOI,DEN,10.499412179637902
BOI,DFW,10.796982167352537
BOI,GEG,9.841977309562399
BOI,LAS,11.711631108052305
BOI,OAK,10.19650067294751
BOI,PHX,6.579207920792079
BOI,SFO,18.587710604558968
BOI,SJC,10.952380952380953
BOI,SUN,46.5
BOI,TWF,34.0
BOS,BUF,15.295891318754142
BOS,BWI,15.950300287231265
BOS,CHS,19.681545064377683
BOS,CLE,16.058303464755078
BOS,CLT,11.41925176407935
BOS,CMH,13.166938110749186
BOS,DAL,17.058659217877096
BOS,DCA,12.270937790157847
BOS,DEN,16.108718672785034
BOS,DFW,11.709976433621367
BOS,DTW,15.913853632190117
BOS,HOU,20.26698168930892
BOS,IAH,15.556507413509062
BOS,IND,18.053119730185497
BOS,JAX,15.846822742474917
BOS,LAS,23.439470611132737
BOS,LAX,13.709353885135135
BOS,LGA,18.27374077638755
BOS,LGB,20.733142037302727
BOS,MCO,20.053042121684868
BOS,MDW,13.79407894736842
BOS,MSN,4.0
BOS,MSY,17.38595166163142
BOS,MVY,15.33125
BOS,OAK,35.589595375722546
BOS,PBI,20.25027442371021
BOS,PDX,14.560717196414018
BOS,PHX,13.205631129389433
BOS,PIT,13.75475687103594
BOS,RDU,17.615995295501325
BOS,RSW,18.88578034682081
BOS,SAN,15.06966618287373
BOS,SAV,14.99878640776699
BOS,SDF,0.0
BOS,SFO,18.37965887555275
BOS,SLC,17.855280312907432
BOS,SMF,19.986486486486488
BOS,SRQ,15.286937901498929
BOS,STL,16.288519637462237
BOS,TPA,16.440776699029126
BPT,DFW,52.111111111111114
BRD,DLH,31.0
BRD,MSP,11.522047244094487
BRO,DFW,82.5625
BRO,IAH,7.727184934814099
BRW,ANC,7.503566333808845
BRW,FAI,4.752136752136752
BTM,SLC,11.894179894179894
BTR,ATL,17.515163074575625
BTR,DCA,113.5
BTR,DFW,22.07299642674834
BTV,ATL,12.342675159235668
BTV,DTW,3.5416666666666665
BTV,IAD,0.0
BTV,JFK,18.91479820627803
BTV,LGA,39.78947368421053
BUF,ATL,10.473587786259541
BUF,EWR,23.001839362354385
BUF,FLL,13.857831325301206
BUF,JFK,20.59744990892532
BUF,LAX,26.590563165905632
BUF,LGA,35.114107883817425
BUF,MIA,9.65
BUF,ORD,14.064386317907445
BUF,PHX,10.888275862068966
BUF,RSW,10.443514644351465
BUR,DAL,9.442916093535075
BUR,DEN,10.892041522491349
BUR,JFK,19.65277777777778
BUR,LAS,10.987830848798296
BUR,OAK,10.091743119266056
BUR,PDX,8.602579604997985
BUR,PHX,9.720009596928982
BUR,SFO,22.041737517390633
BUR,SJC,8.936905284731372
BUR,SLC,7.470805162876459
BWI,ALB,9.481755684822845
BWI,BNA,11.862578768783326
BWI,BUF,9.38653433476395
BWI,CLE,9.237842617152962
BWI,CMH,9.202739726027398
BWI,CVG,12.357388316151203
BWI,DFW,13.411135577225542
BWI,EWR,21.229508196721312
BWI,GRR,12.017402945113789
BWI,HOU,11.302374893977948
BWI,IAH,12.53913491246138
BWI,IND,11.162077922077922
BWI,ISP,9.468256426138124
BWI,JAX,9.829470198675496
BWI,LAS,12.10029211295034
BWI,MCO,12.587031120577446
BWI,MEM,13.578778135048232
BWI,MIA,9.49469964664311
BWI,MSP,10.339086294416244
BWI,MSY,11.48
BWI,MYR,18.922912205567453
BWI,OAK,11.835128417564208
BWI,OKC,11.895778364116095
BWI,ORD,13.286159750539698
BWI,PBI,12.01782449725777
BWI,PDX,11.806358381502891
BWI,PVD,10.318403298350825
BWI,PWM,9.433235663457513
BWI,ROC,7.689446768944677
BWI,RSW,11.450933886747702
BWI,SAN,9.201889433170049
BWI,SDF,9.658629441624365
BWI,SEA,11.810982048574445
BWI,SFO,11.696165191740413
BWI,SJC,7.998624484181568
BWI,SJU,8.5595818815331
BWI,SLC,9.890928725701944
BWI,SMF,7.454166666666667
BWI,TPA,12.198232744248083
BZN,DEN,9.04996003197442
BZN,DFW,16.004016064257026
BZN,EWR,18.088709677419356
BZN,LAX,7.5424164524421595
BZN,LGA,24.666666666666668
BZN,MSP,9.281287246722288
BZN,PDX,4.598014888337469
BZN,SEA,8.378787878787879
BZN,SFO,14.8207343412527
CAE,ATL,11.67239076512116
CAE,LGA,32.28277153558052
CAK,DTW,16.775938189845476
CAK,EWR,30.07704402515723
CAK,FLL,10.478260869565217
CAK,MYR,11.72934472934473
CAK,RSW,15.244565217391305
CAK,TPA,10.437956204379562
CDC,SLC,7.408360128617363
CDV,YAK,7.762306610407876
CGI,ORD,18.183673469387756
CHA,ATL,17.557265333040228
CHA,DTW,31.051679586563306
CHA,EWR,30.939721792890264
CHA,ORD,15.093731343283583
CHO,ATL,14.290060851926977
CHO,LGA,31.003649635036496
CHS,BNA,9.761194029850746
CHS,BWI,10.145154464663563
CHS,CLE,1.05
CHS,CLT,7.992198581560284
CHS,DCA,12.452464788732394
CHS,DFW,15.449056603773585
CHS,EWR,26.80163043478261
CHS,FLL,20.570432357043234
CHS,IAD,11.024691358024691
CHS,IAH,13.13888888888889
CHS,LGA,34.942122186495176
CHS,ORD,12.245253976398153
CHS,PHL,7.0
CHS,SEA,7.406779661016949
CHS,STL,10.976470588235294
CID,ATL,15.487967914438503
CID,DEN,10.23157894736842
CID,DTW,13.416759156492786
CID,LAS,6.441860465116279
CID,MCO,12.857142857142858
CID,MSP,11.735660847880299
CID,ORD,17.795049241416024
CIU,DTW,19.049125728559535
CIU,MSP,14.307017543859649
CKB,ORD,13.764705882352942
CLE,CAK,47.0
CLE,CLT,8.347169811320756
CLE,DEN,6.78767919411081
CLE,DFW,13.996930422919508
CLE,FLL,16.573809523809523
CLE,IAH,7.753252579632122
CLE,ISP,0.0
CLE,LAS,10.13127572016461
CLE,LGA,23.01903959561921
CLE,MDW,9.24615806805708
CLE,MIA,2.4210526315789473
CLE,MSN,0.0
CLE,MSP,11.483491632745364
CLE,MYR,10.141388174807197
CLE,ORD,11.202111145606954
CLE,PDX,10.492957746478874
CLE,PHL,16.923287671232877
CLE,PHX,12.041160593792172
CLE,RDU,34.14914772727273
CLE,RSW,13.289546079779917
CLE,SAN,6.237179487179487
CLE,SJU,7.2368421052631575
CLE,TPA,12.646110056925997
CLL,DFW,18.427667984189725
CLL,IAH,6.014459665144597
CLT,ALB,8.1767578125
CLT,ATL,9.075558708761973
CLT,BDL,7.470648289943849
CLT,BNA,7.744670178078756
CLT,BTR,19.41534144059869
CLT,BUF,7.129216152019002
CLT,BWI,8.904644769208508
CLT,CMH,1.4
CLT,CVG,18.206008583690988
CLT,DAB,0.0
CLT,DAL,14.77445652173913
CLT,DEN,8.968688845401173
CLT,DFW,10.781351316301388
CLT,EWR,15.645940135604432
CLT,FLL,7.171779141104294
CLT,GSO,2.75
CLT,IAD,5.119565217391305
CLT,ILM,5.913274336283186
CLT,IND,7.740678909293266
CLT,JAX,7.756373937677054
